dispatch,xopt_pv,xopt_wind,xopt_sto,xopt_elyz,xopt_fc,xopt_hyTank,lcoe_opt,shed_max,algo,srand,ret,numevals,time,shed_rate_opt,capex,om,replacement,opex,fc_hours,elyz_hours,fc_starts,elyz_starts,batt_cycles,h2_consumed,ini_h2_level,ini_bat_level,fc_energy,batt_energy
1,3.999714539149406,1.7999999980264925,5.511320392707515,0.8595042621341373,1.3676434185287931,16.166581811358768,0.35352738802077666,0.0003,CRS2,6,XTOL_REACHED,27953,31.62000012397766,0.0002999999910152297,2.46785120172021e7,6.752915703894124e6,2.725209395681523e6,9.478125099575646e6,1196.0,3580.0,125.0,232.0,161.55618013635407,42704.21169794812,0.013984955329109,0.0,683267.38716717,845868.476645746
2,6.645277481725809,1.7999999972649885,0.19931441504932568,1.9127362981360698,1.3391333790121824,16.93202118112675,0.41030103963311093,0.0003,CRS2,6,XTOL_REACHED,21064,24.02300000190735,0.00029999994438121446,2.8016235387634397e7,7.428187796045123e6,4.233389917839387e6,1.166157771388451e7,2923.0,4815.0,314.0,351.0,44.891908451963,89882.23961744149,0.013247510798501621,0.0,1.4381158338790638e6,8500.22424987334
1,3.999714209370419,1.8,5.511319797998046,0.8595044119575324,1.367643439648044,16.16658251600481,0.3535273886540584,0.0003,CRS2,7,XTOL_REACHED,23159,26.23099994659424,0.00029999990476966035,2.4678512046198547e7,6.75291567592971e6,2.7252094416361875e6,9.478125117565898e6,1196.0,3580.0,125.0,232.0,161.55618582994146,42704.21642875973,0.013984955342591386,0.0,683267.4628601557,845868.4151809274
2,6.641126565205457,1.7999999999999998,0.20027129750257755,1.9138608608460972,1.3392978346364453,16.934660743854355,0.41029739029021395,0.0003,CRS2,7,XTOL_REACHED,18104,20.67799997329712,0.00029999987322090976,2.801497156669219e7,7.428103095396847e6,4.235124009259859e6,1.1663227104656707e7,2923.0,4814.0,314.0,352.0,44.73397999728557,89887.04512716352,0.013246077581823678,0.0,1.4381927220346164e6,8510.985605685195
1,3.9997129391976305,1.8,5.511316817373288,0.8595052293369484,1.3676434224507172,16.166584963107816,0.353527389597657,0.0003,CRS2,8,XTOL_REACHED,20604,23.401999950408936,0.0002999999806544393,2.4678511983565774e7,6.7529155317419395e6,2.7252096348628365e6,9.478125166604776e6,1196.0,3580.0,125.0,232.0,161.5562177688446,42704.23806206281,0.013984957424816924,0.0,683267.808993005,845868.1249436218
2,6.554767560388979,1.799999999451039,0.12946605743599476,1.9414058838611172,1.351992820496553,17.008937504826015,0.4103009699649003,0.0003,CRS2,8,XTOL_REACHED,33386,38.241000175476074,0.00029999998523189727,2.7988092421774417e7,7.423101575433382e6,4.275220181282994e6,1.1698321756716376e7,2935.0,4806.0,316.0,351.0,62.69918733264375,90063.08139943483,0.01323485600370046,0.0,1.4410093023909573e6,7711.545758978339
1,3.9997150110314625,1.8,5.511321989907122,0.8595039301358602,1.3676435810502645,16.16658073925053,0.3535273936837276,0.0003,CRS2,9,XTOL_REACHED,24885,28.81000018119812,0.0002999997951398947,2.4678512339311846e7,6.75291590154897e6,2.72520950198047e6,9.47812540352944e6,1196.0,3580.0,125.0,232.0,161.55616132489334,42704.20125590429,0.013984943625296224,0.0,683267.2200944687,845868.6232891239
2,6.5000694778595305,1.8,0.12536065056376644,1.9584237747842272,1.3542979989208404,17.04446725792022,0.41029476890011524,0.0003,CRS2,9,XTOL_REACHED,18855,22.008000135421753,0.00029999961317512104,2.7969701634079948e7,7.421123117918704e6,4.301471029297969e6,1.1722594147216674e7,2937.0,4799.0,317.0,349.0,64.71459961351302,90138.38888607213,0.013215708967328807,0.0,1.4422142221771542e6,7707.031093097477
1,3.9997132798241006,1.8,5.511317680390313,0.8595050294865939,1.367643423861848,16.166584205239296,0.3535273897060843,0.0003,CRS2,10,XTOL_REACHED,20624,24.01099991798401,0.00029999997353233034,2.4678511997970324e7,6.75291558362613e6,2.7252096080704452e6,9.478125191696575e6,1196.0,3580.0,125.0,232.0,161.55620830948502,42704.23193631937,0.01398495822995382,0.0,683267.7109811099,845868.207871241
2,6.641128139384456,1.8,0.2002706691669553,1.913860483042685,1.3392977857427424,16.934659254527887,0.4102973857224632,0.0003,CRS2,10,XTOL_REACHED,15155,17.80299997329712,0.0002999999764435681,2.8014971802561775e7,7.42810310130716e6,4.2351232399481125e6,1.1663226341255274e7,2923.0,4814.0,314.0,352.0,44.73409507248022,89887.04330681992,0.013246054075763562,0.0,1.4381926929091187e6,8510.98079700662
1,4.011977163197957,1.8,5.513910497896386,0.8544339660676147,1.3557391540625439,16.13756990744482,0.35308291267999115,0.00035,CRS2,1,XTOL_REACHED,28409,32.836000204086304,0.00034999986023542313,2.4652458044501327e7,6.744407488163024e6,2.7127236908591376e6,9.457131179022161e6,1193.0,3585.0,124.0,234.0,161.61008545521497,42605.20186655206,0.01396399160235785,0.0,681683.229864833,846548.3694195698
2,6.554522224931201,1.7999999976993006,0.1352436501803492,1.9411421639389,1.3403059560389414,16.990645651633102,0.4098802264480214,0.00035,CRS2,1,XTOL_REACHED,27882,33.33299994468689,0.00034999997865513754,2.7961543083653577e7,7.41523981887046e6,4.266338086328708e6,1.1681577905199166e7,2935.0,4805.0,315.0,351.0,60.00045504151121,90037.12157815514,0.013206117349043575,0.0,1.4405939452504823e6,7708.946524681116
1,4.000505511058391,1.799999999097563,5.514609970943529,0.858200707833839,1.3557489546712123,16.14915468078569,0.3530804267764877,0.00035,CRS2,2,XTOL_REACHED,26495,31.914000034332275,0.00034999998816599584,2.4650771736931734e7,6.744267653061128e6,2.7154793670349005e6,9.459747020096028e6,1195.0,3580.0,124.0,232.0,161.51461253616347,42661.62230699755,0.013954010293393531,0.0,682585.9569119608,846155.5881077575
2,6.549405977604541,1.799999999990732,0.12563415831555239,1.943211631643835,1.3415716299836982,16.994622988845762,0.40987945269812986,0.00035,CRS2,2,XTOL_REACHED,26236,31.719000101089478,0.0003499999638951506,2.7959366274604872e7,7.414753600605873e6,4.269118742959157e6,1.168387234356503e7,2938.0,4805.0,316.0,351.0,63.66296146534707,90058.11869675048,0.013207677832417192,0.0,1.4409298991480076e6,7598.3304505956075
1,4.000505702623613,1.8,5.514607639735619,0.8582010544674502,1.35574894262211,16.149154945371254,0.35308042691674907,0.00035,CRS2,3,XTOL_REACHED,18826,22.515000104904175,0.0003499999513752627,2.4650771823607683e7,6.744267602005541e6,2.715479265650592e6,9.459746867656134e6,1195.0,3580.0,124.0,232.0,161.51464665542258,42661.632943188146,0.01395401861860959,0.0,682586.1270910103,846155.4091564328
2,6.6077825268495065,1.799999999614994,0.13819998889283547,1.925122953247104,1.3379693808993016,16.95765140571955,0.40988881342517075,0.00035,CRS2,3,XTOL_REACHED,23642,28.062999963760376,0.0003499999443090263,2.7980621745027494e7,7.417393394482914e6,4.240630795943675e6,1.1658024190426588e7,2932.0,4810.0,316.0,351.0,59.13670019684103,89961.36811122016,0.01322319462584663,0.0,1.4393818897795225e6,7764.056744844254
1,4.019871140111849,1.8,5.512206639010218,0.8521392684366402,1.3557323710102427,16.130107371628412,0.3530838153599277,0.00035,CRS2,4,XTOL_REACHED,25022,29.782999992370605,0.00034999998550526787,2.465392082337351e7,6.744544465420811e6,2.710693930717985e6,9.455238396138797e6,1192.0,3587.0,124.0,234.0,161.6913183539883,42573.14589721135,0.013970426251508418,0.0,681170.3343553816,846712.1605761106
2,6.554229697836795,1.7999999980095271,0.1295492027077374,1.9407761472488176,1.341385207774937,16.993423779148927,0.40988231147684007,0.00035,CRS2,4,XTOL_REACHED,25462,30.042999982833862,0.00034999993346522816,2.7961730181153387e7,7.414968920828255e6,4.266028099588293e6,1.1680997020416547e7,2936.0,4806.0,316.0,351.0,62.39140573491279,90044.05397796643,0.013207933494682397,0.0,1.4407048636474628e6,7678.619025334262
1,4.000901029062277,1.8,5.485294882498483,0.8634739294278023,1.3557486095799218,16.152608711440813,0.353081302108899,0.00035,CRS2,5,XTOL_REACHED,27511,31.997999906539917,0.00034999998023494755,2.4651149698393125e7,6.743712096678972e6,2.7149848355722474e6,9.458696932251219e6,1202.0,3579.0,125.0,233.0,161.92753594200727,42807.29304964285,0.013951026060771376,0.0,684916.6887942856,843809.2700263675
2,6.554231295770711,1.7999999999665235,0.1295482279049638,1.940775721933645,1.3413853039877353,16.993422663224003,0.4098823097844785,0.00035,CRS2,5,XTOL_REACHED,28075,33.08399987220764,0.00034999998327413245,2.7961730676699325e7,7.414968970979568e6,4.266027305655073e6,1.1680996276634641e7,2936.0,4806.0,316.0,351.0,62.39179391608714,90044.05239855485,0.013207921260253854,0.0,1.4407048383768776e6,7678.60902075875
1,4.0119770584494745,1.8,5.51390784633185,0.8544344575312053,1.3557391208160219,16.137570481969107,0.35308291198878894,0.00035,CRS2,6,XTOL_REACHED,29366,34.401000022888184,0.0003499999955366033,2.465245801224096e7,6.744407401003063e6,2.7127236450879322e6,9.457131046090994e6,1193.0,3585.0,124.0,234.0,161.61012142725755,42605.21576247942,0.013963995867607992,0.0,681683.4521996707,846548.1507551783
2,6.607783110106706,1.8,0.13820069673922697,1.925122789461829,1.3379692429408252,16.957650809156547,0.4098888131649755,0.00035,CRS2,6,XTOL_REACHED,25993,30.70199990272522,0.00034999997641669916,2.7980621912414297e7,7.417393436499402e6,4.24063053774093e6,1.1658023974240333e7,2932.0,4810.0,316.0,351.0,59.13641490158754,89961.36715820518,0.013223192799239067,0.0,1.4393818745312828e6,7764.059054956433
1,4.000510783595231,1.8,5.511971131045453,0.8589780129758307,1.355748940052079,16.14849703659265,0.3530807954923722,0.00035,CRS2,7,XTOL_REACHED,25665,30.153000116348267,0.0003499999894653187,2.465076931615386e7,6.744342172447989e6,2.7155811027600705e6,9.45992327520806e6,1196.0,3579.0,125.0,232.0,161.5520060288601,42674.800308316335,0.013954579645339636,0.0,682796.8049330614,845946.4937238798
2,6.5493900691583224,1.799999999765496,0.12563385743617175,1.9432161941485786,1.3415720294920974,16.994633061634456,0.4098794521236696,0.00035,CRS2,7,XTOL_REACHED,33652,39.693000078201294,0.00034999999109846305,2.7959360053766325e7,7.4147527242303025e6,4.269126549412123e6,1.1683879273642424e7,2938.0,4805.0,316.0,351.0,63.66350761415209,90058.13696454241,0.013207669069650907,0.0,1.4409301914326786e6,7598.377437508867
1,4.011977649199332,1.8,5.513908893815968,0.8544340348111509,1.355739119977659,16.137569840913994,0.35308291059746455,0.00035,CRS2,8,XTOL_REACHED,25803,30.490999937057495,0.000349999997011478,2.465245808923979e7,6.7444074163402235e6,2.7127234541879375e6,9.457130870528162e6,1193.0,3585.0,124.0,234.0,161.6101112178654,42605.2074179365,0.013963995097037725,0.0,681683.318686984,846548.258096037
2,6.5494146478464845,1.7999999997788725,0.12563390492150012,1.9432091612488993,1.3415714523484676,16.994617484713068,0.409879452015897,0.00035,CRS2,8,XTOL_REACHED,32894,39.093000173568726,0.00034999999362840686,2.795936959993843e7,7.414754053616529e6,4.269114475791579e6,1.1683868529408108e7,2938.0,4805.0,316.0,351.0,63.66285804227668,90058.10886357838,0.013207679534745276,0.0,1.440929741817254e6,7598.30278159863
1,4.000505515891119,1.8,5.51461051497216,0.8582006220457167,1.3557489520546422,16.149154589751127,0.35308042705931153,0.00035,CRS2,9,XTOL_REACHED,22531,26.414000034332275,0.00034999991031470625,2.4650771749875322e7,6.744267672378616e6,2.715479382275247e6,9.459747054653864e6,1195.0,3580.0,124.0,232.0,161.51460490711654,42661.61957728541,0.013954012762947682,0.0,682585.9132365666,846155.631615241
2,6.54939158547133,1.8,0.12563385265579097,1.9432157515194444,1.3415719954020806,16.994632216531965,0.4098794524712361,0.00035,CRS2,9,XTOL_REACHED,27198,32.194000005722046,0.00034999998717825996,2.795936068857683e7,7.414752807550379e6,4.269125789946593e6,1.1683878597496971e7,2938.0,4805.0,316.0,351.0,63.6634657479407,90058.1352679361,0.013207675565033265,0.0,1.4409301642869776e6,7598.372151567088
1,4.000505663004787,1.7999999826577533,5.5146112528511,0.8582004628914217,1.3557489384110792,16.14915454124625,0.3530804274813308,0.00035,CRS2,10,XTOL_REACHED,18931,22.33999991416931,0.00034999997206143697,2.465077182375873e7,6.744267683316494e6,2.7154793580921865e6,9.45974704140868e6,1195.0,3580.0,124.0,232.0,161.51459646755097,42661.615399819595,0.013954015088252848,0.0,682585.8463971135,846155.700620678
2,6.554213965146726,1.799999999188598,0.12955073296150083,1.9407805641640354,1.341385344629157,16.99343379817949,0.40988231194136293,0.00035,CRS2,10,XTOL_REACHED,21373,25.420000076293945,0.00034999996440097155,2.796172414127031e7,7.414968094154632e6,4.266035772233147e6,1.1681003866387779e7,2936.0,4806.0,316.0,351.0,62.391120327346535,90044.07141243223,0.013207942869871333,0.0,1.4407051425989156e6,7678.674600262089
1,4.012084261743618,1.8,5.490337940846496,0.8583949290958299,1.3444473998384079,16.123935007407947,0.3526521776645402,0.0004,CRS2,1,XTOL_REACHED,23043,27.180000066757202,0.0003999999849818682,2.4625779572220534e7,6.7356414807511205e6,2.7032453746516667e6,9.438886855402786e6,1196.0,3583.0,125.0,234.0,161.93823905741849,42702.01204205837,0.013932033481017798,0.0,683232.1926729339,844640.8750722739
2,6.548737619065997,1.7999999999910505,0.13543266749183736,1.9415197357105574,1.3303587237984793,16.979620849244977,0.40946587455937494,0.0004,CRS2,1,XTOL_REACHED,38580,46.049999952316284,0.0003999999978977292,2.793383515748918e7,7.406939708629726e6,4.259339019327609e6,1.1666278727957334e7,2935.0,4805.0,315.0,351.0,60.229673243038434,90020.53769032074,0.013178071398623205,0.0,1.4403286030451318e6,7749.212043993115
1,4.012085190563207,1.7999999984141986,5.490338137712577,0.8583946518054408,1.344447401843439,16.12393385343045,0.3526521776662686,0.0004,CRS2,2,XTOL_REACHED,18398,21.859999895095825,0.00039999997275837434,2.4625779732785814e7,6.735641532335122e6,2.7032451689398116e6,9.438886701274933e6,1196.0,3583.0,125.0,234.0,161.93824316631944,42702.00629494083,0.01393203480713517,0.0,683232.1007190533,844640.9267897059
2,6.554047935992159,1.799999997291434,0.129575961932511,1.9405625350877251,1.3306732920202573,16.97596385226746,0.4094607532761058,0.0004,CRS2,2,XTOL_REACHED,19518,23.447999954223633,0.0003999999108960861,2.7935301246724926e7,7.4070108797748275e6,4.257011216038831e6,1.1664022095813658e7,2938.0,4805.0,316.0,351.0,61.656360412273905,90027.94517194599,0.013182070075667986,0.0,1.4404471227511358e6,7589.723099194083
1,4.00049147026545,1.8,5.513835612055482,0.8580105223645275,1.3444573143314935,16.13269049080475,0.3526501629451838,0.0004,CRS2,3,XTOL_REACHED,23091,27.723999977111816,0.00039999999033048375,2.462387096986219e7,6.73594696801612e6,2.7063664576912867e6,9.442313425707407e6,1195.0,3579.0,124.0,232.0,161.5242980025796,42643.68611904208,0.01392450941244975,0.0,682298.9779046733,846087.5052119413
2,6.554050224890219,1.8,0.12957582358494396,1.940561886210252,1.330673243372705,16.975962285556914,0.4094607521977059,0.0004,CRS2,3,XTOL_REACHED,22662,27.249000072479248,0.0003999999724602957,2.79353020541115e7,7.407010987716842e6,4.257010081600811e6,1.1664021069317654e7,2938.0,4805.0,316.0,351.0,61.65635777839267,90027.94253679953,0.013182067277669246,0.0,1.4404470805887925e6,7589.714671464035
1,4.000491242182484,1.8,5.513837879525785,0.8580102005853503,1.3444573363602832,16.132690327858494,0.352650163560918,0.0004,CRS2,4,XTOL_REACHED,21584,25.92799997329712,0.00039999999506415483,2.4623870927845955e7,6.735947028539328e6,2.7063665776100415e6,9.44231360614937e6,1195.0,3579.0,124.0,232.0,161.52426444673492,42643.67599310962,0.013924505756297695,0.0,682298.8158897539,846087.6773804997
2,6.554047265582982,1.8,0.12957614606869133,1.940562676721017,1.3306733094018173,16.975964595431783,0.40946075457046543,0.0004,CRS2,4,XTOL_REACHED,16938,20.502999782562256,0.0003999997904614878,2.7935301145892292e7,7.407010861322008e6,4.257011494779011e6,1.166402235610102e7,2938.0,4805.0,316.0,351.0,61.65629750039951,90027.94584143237,0.013182085171213125,0.0,1.440447133462918e6,7589.726140418134
1,4.000491341309606,1.8,5.5138369347216125,0.8580103222338684,1.3444573155386401,16.132690470975017,0.35265016306382224,0.0004,CRS2,5,XTOL_REACHED,20760,25.100000143051147,0.0003999999854735843,2.4623870950176984e7,6.73594699362197e6,2.7063665079134083e6,9.442313501535378e6,1195.0,3579.0,124.0,232.0,161.52427845923825,42643.68019311759,0.013924510851466378,0.0,682298.8830898814,846087.6058016662
2,6.554044969411344,1.8,0.12957739430914952,1.940563359603826,1.3306732029291024,16.975965589273297,0.409460756338376,0.0004,CRS2,5,XTOL_REACHED,16629,20.092000007629395,0.0003999998958044717,2.7935300244564213e7,7.407010801985224e6,4.257012752958405e6,1.1664023554943629e7,2938.0,4805.0,316.0,351.0,61.655776900158116,90027.94828416634,0.013182076054980568,0.0,1.4404471725466615e6,7589.735169087304
1,4.000909887156684,1.7999999989267887,5.482841173349737,0.8635928351560711,1.344456960278178,16.136227792731233,0.35265083858780527,0.0004,CRS2,6,XTOL_REACHED,28448,34.21399998664856,0.0003999999734764398,2.462422479722689e7,6.73535754349143e6,2.7058561254270077e6,9.441213668918438e6,1203.0,3578.0,125.0,233.0,161.9607664902494,42797.775863287185,0.013921454535550383,0.0,684764.413812595,843604.9010310207
2,6.554042646273749,1.7999999979312928,0.12957679263737898,1.940564034144489,1.3306733079104205,16.975967011232505,0.40946075393226267,0.0004,CRS2,6,XTOL_REACHED,24325,29.507999897003174,0.00039999996835743065,2.793529919505986e7,7.407010624478265e6,4.257013848630957e6,1.1664024473109223e7,2938.0,4805.0,316.0,351.0,61.656121975331956,90027.95096563475,0.013182065995219636,0.0,1.440447215450156e6,7589.742405421408
1,4.000491441908992,1.799999999955895,5.5138358448232925,0.8580104893903956,1.3444573149779004,16.132690528166833,0.35265016320382236,0.0004,CRS2,7,XTOL_REACHED,19978,24.02500009536743,0.0003999999875803605,2.4623870984644044e7,6.735946974834956e6,2.7063664688090836e6,9.44231344364404e6,1195.0,3579.0,124.0,232.0,161.52429452146936,42643.68510791053,0.013924511764682368,0.0,682298.9617265685,846087.5226951586
2,6.554045358807989,1.7999999908906124,0.12957674098308347,1.9405634476692808,1.3306735095672209,16.97596537808653,0.4094607685504341,0.0004,CRS2,7,XTOL_REACHED,17097,20.7979998588562,0.0003999989391699711,2.7935300973364502e7,7.407011044014639e6,4.257013024687177e6,1.1664024068701815e7,2938.0,4805.0,316.0,351.0,61.65594077845999,90027.94960518654,0.013182059973154296,0.0,1.4404471936829847e6,7589.717074902904
1,4.000491290602965,1.8,5.513837041676919,0.8580103173807923,1.3444573127354595,16.132690561463495,0.35265016327514054,0.0004,CRS2,8,XTOL_REACHED,21870,26.319000005722046,0.00039999999807828067,2.4623870960399352e7,6.735946994717009e6,2.7063665195580465e6,9.442313514275055e6,1195.0,3579.0,124.0,232.0,161.52427656711228,42643.679922283285,0.013924513614773718,0.0,682298.8787565326,846087.6123025203
2,6.554048329542789,1.8,0.1295759885424469,1.9405623516915054,1.3306732689800902,16.975964093146075,0.40946075335302845,0.0004,CRS2,8,XTOL_REACHED,15790,19.15400004386902,0.00039999995725398095,2.7935301533881526e7,7.407010883513131e6,4.257010899318349e6,1.1664021782831479e7,2938.0,4805.0,316.0,351.0,61.65634267400086,90027.94458087819,0.013182094971543873,0.0,1.440447113294051e6,7589.72247430074
1,4.0009098156682255,1.7999999997963951,5.482841083682747,0.8635928682102121,1.3444569657519365,16.13622791024567,0.35265083884373744,0.0004,CRS2,9,XTOL_REACHED,19816,23.7260000705719,0.0003999999494143371,2.4624224803648904e7,6.735357542522901e6,2.705856143175745e6,9.441213685698645e6,1203.0,3578.0,125.0,233.0,161.9607671799132,42797.77668160325,0.013921455081022736,0.0,684764.426905652,843604.8908268642
2,6.554050248518455,1.7999999986380866,0.12957560185179495,1.9405618580370312,1.3306732656292568,16.97596252551416,0.4094607520327718,0.0004,CRS2,9,XTOL_REACHED,18465,21.838000059127808,0.00039999997852807227,2.793530211275485e7,7.4070109713790575e6,4.25701001478137e6,1.1664020986160427e7,2938.0,4805.0,316.0,351.0,61.656466654371435,90027.94252091595,0.013182076141173636,0.0,1.4404470803346552e6,7589.715086055539
1,4.012085553368882,1.8,5.490338823827802,0.8583945755429115,1.3444474251912186,16.123932892179063,0.35265218046999985,0.0004,CRS2,10,XTOL_REACHED,23207,27.188999891281128,0.00039999986782616515,2.4625779849013634e7,6.735641646861659e6,2.7032452363042487e6,9.438886883165907e6,1196.0,3583.0,125.0,234.0,161.93823616178173,42702.000970853594,0.013932037674028851,0.0,683232.0155336575,844640.9958081644
2,6.554049193415655,1.7999999959274489,0.12957581732133822,1.9405622061111365,1.3306732781980117,16.97596299448931,0.40946075354914163,0.0004,CRS2,10,XTOL_REACHED,21266,25.29200005531311,0.00039999992211517946,2.7935301722149957e7,7.407010950778374e6,4.257010636692909e6,1.1664021587471284e7,2938.0,4805.0,316.0,351.0,61.656378462674475,90027.9439254136,0.01318206767817168,0.0,1.4404471028066175e6,7589.716850756059
1,4.000501182948981,1.8,5.51124485067985,0.8581397801091258,1.3331657059069175,16.116482171649956,0.352220137411529,0.00045,CRS2,1,XTOL_REACHED,38445,45.62000012397766,0.0004499999876738304,2.459700205669018e7,6.7275895171593055e6,2.697224483967432e6,9.424814001126736e6,1196.0,3578.0,125.0,232.0,161.5598028058173,42634.732119745255,0.013894719390891744,0.0,682155.7139159241,845875.8497258918
2,6.553911366074053,1.8,0.12959739313040608,1.940402827492567,1.3208567763683292,16.958870355374145,0.4090805449237661,0.00045,CRS2,1,XTOL_REACHED,18553,22.18999981880188,0.00044999996459133977,2.791062758801528e7,7.399686804451657e6,4.249195494904044e6,1.16488822993557e7,2940.0,4805.0,318.0,351.0,60.68994942048427,90012.83325186341,0.013159220770170354,0.0,1.4402053320298146e6,7471.996272405413
1,4.000909147701766,1.8,5.481177396562476,0.8636068578153452,1.3331653316461107,16.119619483475716,0.3522206433491221,0.00045,CRS2,2,XTOL_REACHED,19171,22.723000049591064,0.00044999996272279246,2.459728339176455e7,6.727033772890839e6,2.696769500400735e6,9.423803273291573e6,1205.0,3577.0,125.0,233.0,161.98289041763755,42784.332617681255,0.013892036757669908,0.0,684549.3218829001,843464.109707661
2,6.552930509702367,1.7999999897251318,0.129748635238338,1.9401870586144825,1.3212243635129683,16.961051476014283,0.4090815789641852,0.00045,CRS2,2,XTOL_REACHED,23179,27.740000009536743,0.0004499997935567481,2.7910837249579534e7,7.399653913971238e6,4.249146827005856e6,1.1648800740977094e7,2939.0,4805.0,318.0,351.0,61.07246542811039,90010.67015283089,0.013158879914085079,0.0,1.4401707224452943e6,7527.865587941006
1,4.000500964510913,1.7999999976207202,5.511245640176371,0.858139732704841,1.333165694052396,16.116482270960965,0.35222013775512356,0.00045,CRS2,3,XTOL_REACHED,35346,42.48699998855591,0.00044999995421500234,2.459700201790948e7,6.727589532187367e6,2.6972245666980795e6,9.424814098885447e6,1196.0,3578.0,125.0,232.0,161.55979013633188,42634.729390624634,0.01389472155347588,0.0,682155.6702499941,845875.9045658351
2,6.552931904364659,1.8,0.1297467817674176,1.9401867167025861,1.3212245430805205,16.961050078565243,0.4090815728883445,0.00045,CRS2,3,XTOL_REACHED,21484,25.865999937057495,0.0004499999830866608,2.7910837343458474e7,7.399653883424637e6,4.249146087397028e6,1.1648799970821664e7,2939.0,4805.0,318.0,351.0,61.07322154355498,90010.66878917406,0.013158845254338542,0.0,1.440170700626785e6,7527.851250072537
1,4.000910252825631,1.8,5.481178224793276,0.8636063666763057,1.333165333553006,16.119617986464817,0.3522206413880743,0.00045,CRS2,4,XTOL_REACHED,25573,30.66599988937378,0.00044999995009333,2.4597283474859353e7,6.727033813374767e6,2.6967692159474427e6,9.42380302932221e6,1205.0,3577.0,125.0,233.0,161.9828869717608,42784.322709177155,0.013892030702115392,0.0,684549.1633468345,843464.2192158274
2,6.55293285993025,1.7999999990405435,0.1297468025376997,1.9401864525004173,1.3212245189761327,16.961049414361263,0.40908157291955943,0.00045,CRS2,4,XTOL_REACHED,22611,27.234999895095825,0.0004499999844604426,2.791083769991737e7,7.399653937780191e6,4.2491456351637095e6,1.16487995729439e7,2939.0,4805.0,318.0,351.0,61.07318972899268,90010.66771016139,0.013158842658189722,0.0,1.4401706833625822e6,7527.848533709331
1,4.000910265994879,1.8,5.481178213792679,0.863606368504385,1.333165340880122,16.119617795494978,0.3522206406473901,0.00045,CRS2,5,XTOL_REACHED,22680,27.41100001335144,0.00044999991759855733,2.4597283403498247e7,6.727033810551122e6,2.696769221317811e6,9.423803031868933e6,1205.0,3577.0,125.0,233.0,161.98288722376304,42784.32271083045,0.01389201988900838,0.0,684549.1633732872,843464.2188352202
2,6.553914318921311,1.7999999996143843,0.12959639759189082,1.9404020571709335,1.3208568262000555,16.958867791602273,0.4090805406365529,0.00045,CRS2,5,XTOL_REACHED,19075,23.23099994659424,0.00044999993474899866,2.7910628336290106e7,7.399686905310557e6,4.249194090989933e6,1.164888099630049e7,2940.0,4805.0,318.0,351.0,60.69034591836745,90012.82986834849,0.01315917776006243,0.0,1.4402052778935758e6,7471.9876896448295
1,4.000501173628406,1.7999999998521308,5.511246743905351,0.8581394856214472,1.3331656782549475,16.116481755896324,0.3522201369041649,0.00045,CRS2,6,XTOL_REACHED,23516,28.562999963760376,0.00044999997312264185,2.4597001985163342e7,6.727589557556012e6,2.6972245263322317e6,9.424814083888244e6,1196.0,3578.0,125.0,232.0,161.559776166225,42634.722710387556,0.013894723502012443,0.0,682155.5633662009,845876.0008250757
2,6.552933622590519,1.7999999985574613,0.12974671314956082,1.940186238748169,1.3212245137105296,16.961048918994962,0.40908157277397394,0.00045,CRS2,6,XTOL_REACHED,23487,28.60700011253357,0.00044999998667923444,2.791083798356502e7,7.3996539756576605e6,4.249145262363538e6,1.1648799238021199e7,2939.0,4805.0,318.0,351.0,61.073209685450315,90010.66687515168,0.013158841120792335,0.0,1.440170670002427e6,7527.845807272046
1,4.0009028588289945,1.8,5.4811784236048915,0.8636084629887247,1.3331656582209186,16.11962668433399,0.35222065566568594,0.00045,CRS2,7,XTOL_REACHED,22679,27.58799982070923,0.00044999944152568626,2.459728288635077e7,6.727033753439742e6,2.69677131483542e6,9.423805068275161e6,1205.0,3577.0,125.0,233.0,161.98282966385452,42784.3602321706,0.013891988644072392,0.0,684549.7637147296,843463.9514005865
2,6.553907816038429,1.8,0.12959773468009458,1.9404038657851028,1.3208568130788023,16.958872268400537,0.40908054472040345,0.00045,CRS2,7,XTOL_REACHED,20335,24.811999797821045,0.0004499999912987975,2.791062612097399e7,7.399686626920566e6,4.249197298735361e6,1.1648883925655928e7,2940.0,4805.0,318.0,351.0,60.68988646620786,90012.83724125448,0.013159206401887138,0.0,1.4402053958600718e6,7472.008213812036
1,4.000775390477982,1.8,5.490841813620808,0.8618012411266482,1.3331654464734408,16.118518838431505,0.3522208650634656,0.00045,CRS2,8,XTOL_REACHED,18935,22.842999935150146,0.00044999999145542327,2.4597066299083624e7,6.727176466734623e6,2.6969609194598654e6,9.424137386194488e6,1199.0,3578.0,125.0,233.0,161.84678279727086,42736.128002135774,0.013892965504438703,0.0,683778.0480341724,844241.3282640968
2,6.552884149639068,1.8,0.12975523633807878,1.9402002710901158,1.3212245709904071,16.961078762804252,0.4090815827221567,0.00045,CRS2,8,XTOL_REACHED,18117,22.102999925613403,0.00044999944228314807,2.791081907144387e7,7.399651654286155e6,4.249169960873994e6,1.1648821615160149e7,2939.0,4805.0,318.0,351.0,61.07075946610951,90010.72116323558,0.013158826205214389,0.0,1.4401715386117692e6,7528.038286477451
